week,observed,counterfactual,att
2024-01-29,0.091598506255526,0.09268011201509348,-0.0010816057595674777
2024-02-05,0.0705766737641232,0.06743359495663201,0.0031430788074911925
2024-02-12,0.1281630229468449,0.11665078602638004,0.011512236920464852
2024-02-19,0.0711404499301219,0.07449628642854147,-0.0033558364984195704
2024-02-26,0.0999187791174597,0.10339187375871385,-0.003473094641254157
2024-03-04,0.0846819540409481,0.08501370173707917,-0.0003317476961310767
2024-03-11,0.0986121456341214,0.10065790468429413,-0.0020457590501727213
2024-03-18,0.0988934034482464,0.09723786532938948,0.0016555381188569224
2024-03-25,0.0887153322591501,0.0967048053110978,-0.007989473051947707
2024-04-01,0.0941074539628848,0.09317796305612254,0.0009294909067622537
2024-04-08,0.106401336587025,0.10851661277003181,-0.0021152761830068173
2024-04-15,0.0846490129079192,0.09208359521367784,-0.00743458230575865
2024-04-22,0.0913313742785807,0.09775986377906408,-0.006428489500483386
2024-04-29,0.0874431569197823,0.09340086959557764,-0.00595771267579534
2024-05-06,0.0914748494196207,0.09130619575869663,0.0001686536609240702
2024-05-13,0.0819684636952915,0.08639341458153581,-0.004424950886244311
2024-05-20,0.1030248040166254,0.09402745891283734,0.008997345103788051
2024-05-27,0.0995563706040024,0.10137312086821905,-0.0018167502642166544
2024-06-03,0.0986866144502079,0.10276077879125362,-0.004074164341045711
2024-06-10,0.1200194697010371,0.11772334520888351,0.0022961244921535784
2024-06-17,0.112728004736782,0.1089164262598027,0.0038115784769792993
2024-06-24,0.1159815231467645,0.11429633403092153,0.0016851891158429777
2024-07-01,0.0813776753039278,0.08653985068017103,-0.005162175376243236
2024-07-08,0.0899561343077325,0.09003244167460868,-7.63073668761799e-05
2024-07-15,0.087057790326031,0.08319845616141351,0.0038593341646174922
2024-07-22,0.0556246820908958,0.054662434957415955,0.0009622471334798446
2024-07-29,0.0563234512737281,0.054638652231148166,0.0016847990425799333
2024-08-05,0.0659369599022593,0.06251593288682948,0.0034210270154298172
2024-08-12,0.0811391054852649,0.08145960718609414,-0.0003205017008292427
2024-08-19,0.0569380689247661,0.061851600556777526,-0.004913531632011428
2024-08-26,0.0989445557504736,0.09940849814392345,-0.000463942393449851
2024-09-02,0.0729304427731794,0.0770410852000321,-0.004110642426852704
2024-09-09,0.0818062073586603,0.08040745170681471,0.001398755651845593
2024-09-16,0.117705556075442,0.10796556715233666,0.009739988923105347
2024-09-23,0.0725583102830055,0.07388663861701046,-0.0013283283340049662
2024-09-30,0.0412174441687311,0.042404921539532195,-0.0011874773708010974
2024-10-07,0.060607321106667,0.061506995829308894,-0.0008996747226418939
2024-10-14,0.0860033702086206,0.07764536125395377,0.008358008954666832
2024-10-21,0.0609979921723714,0.06317552295686629,-0.0021775307844948896
2024-10-28,0.0761168123824854,0.07486495456999186,0.0012518578124935398
2024-11-04,0.0627700915653028,0.06068994458521664,0.002080146980086163
2024-11-11,0.0904631764525498,0.09029340191787762,0.00016977453467217907
2024-11-18,0.0907999900858981,0.10328654998708857,-0.012486559901190464
2024-11-25,0.1015463383639875,0.10702995791218463,-0.005483619548197122
2024-12-02,0.1161959284455654,0.09011342473069345,0.026082503714871946
2024-12-09,0.0840365492371569,0.10908837582381317,-0.02505182658665628
2024-12-16,0.0676097203232689,0.08299059297949958,-0.015380872656230685
2024-12-23,0.0759052097103124,0.05239047633763161,0.023514733372680785
2024-12-30,0.1089440926413171,0.05063233372330105,0.05831175891801605
2025-01-06,0.1301696749053358,0.05650981412098956,0.07365986078434623
2025-01-13,0.1122013610217265,0.0693378915778057,0.04286346944392079
2025-01-20,0.0839567712324196,0.06309708280722662,0.02085968842519298
2025-01-27,0.0469062027556687,-0.04047502828523787,0.08738123104090657
2025-02-03,0.0839614616213938,0.07933085771843316,0.004630603902960634
2025-02-10,0.0685749177924597,0.0479752012172567,0.020599716575202993
2025-02-17,0.0933431931799297,0.08003203755194947,0.013311155627980228
2025-02-24,0.0725050183780247,0.06011230756529414,0.012392710812730558
2025-03-03,0.0956047648724408,-0.005928705432661209,0.101533470305102
2025-03-10,0.1207535142356159,0.057850290027699376,0.06290322420791652
2025-03-17,0.0897663363083714,0.055887557827875925,0.033878778480495475
2025-03-24,0.0810498377189226,0.06369719267331798,0.017352645045604617
2025-03-31,0.0743907692010936,0.052242231655527514,0.02214853754556608
2025-04-07,0.0672462081198662,0.01937372640539346,0.04787248171447274
2025-04-14,0.0741016638485346,0.03926084233602357,0.034840821512511035
2025-04-21,0.0751792548497841,0.02381054075396038,0.05136871409582373
2025-04-28,0.0797025455761327,0.05127116505447418,0.028431380521658514
2025-05-05,0.0786237945004188,0.044820369277643234,0.03380342522277557
2025-05-12,0.0758835248543175,0.043519594106324715,0.032363930747992785
2025-05-19,0.0814065891041467,0.05022882277811108,0.031177766326035625
2025-05-26,0.0780502786800266,0.03453447194417868,0.04351580673584793
2025-06-02,0.0767898456060913,0.04123452353528104,0.03555532207081026
2025-06-09,0.0728592016560861,0.007810950040670278,0.06504825161541582
2025-06-16,0.0670988193402494,0.0495642366977538,0.017534582642495605
2025-06-23,0.0759697250868071,0.04163266281626474,0.03433706227054237
2025-06-30,0.0917153642162004,0.07082904905923791,0.020886315156962487
2025-07-07,0.0812289441880136,0.08020659816012692,0.0010223460278866864
2025-07-14,0.0839704909959208,0.04835699878969984,0.03561349220622096
2025-07-21,0.0772505712994226,0.0710397526447421,0.006210818654680497
2025-07-28,0.085634936261452,0.042575660399334296,0.0430592758621177
2025-08-04,0.092878214328966,0.05622231231144194,0.036655902017524056
