week,observed,counterfactual,att
2024-01-29,0.0238154904374429,0.019070394270625228,0.0047450961668176715
2024-02-05,0.0180434788164462,0.01588384195345925,0.0021596368629869522
2024-02-12,0.00792405808894,0.018948154633718507,-0.011024096544778506
2024-02-19,0.0204755636285062,0.020039810994563197,0.0004357526339430033
2024-02-26,0.0251366794602695,0.022306823906987287,0.0028298555532822144
2024-03-04,0.0303075207479023,0.02188456839270703,0.00842295235519527
2024-03-11,0.035166401795696,0.022190975757602063,0.01297542603809394
2024-03-18,0.0239179549448736,0.022101075571765598,0.0018168793731080032
2024-03-25,0.0266582087527581,0.018539585035443167,0.008118623717314935
2024-04-01,0.0149807461344427,0.023876412671416523,-0.008895666536973823
2024-04-08,0.0193872509471343,0.01971707014642536,-0.0003298191992910614
2024-04-15,0.0147640260558225,0.018584227098982564,-0.003820201043160063
2024-04-22,0.019531008250918,0.02127524443636384,-0.001744236185445839
2024-04-29,0.0099224573427496,0.021231461885806397,-0.011309004543056797
2024-05-06,0.0236958709122123,0.019507530213550093,0.004188340698662207
2024-05-13,0.0226324761322155,0.01902802338213603,0.003604452750079472
2024-05-20,0.0167615576753634,0.022905997193959374,-0.006144439518595973
2024-05-27,0.0203662658359422,0.021363190719255146,-0.0009969248833129468
2024-06-03,0.0224772192022661,0.0210535274312205,0.0014236917710456001
2024-06-10,0.0170498778307169,0.021674502010996556,-0.004624624180279657
2024-06-17,0.025772128577033,0.021667180422612807,0.0041049481544201925
2024-06-24,0.014692900084115,0.024218726685697807,-0.009525826601582807
2024-07-01,0.0286664053554009,0.02237058532914824,0.00629582002625266
2024-07-08,0.0360045859509344,0.023620018320277873,0.012384567630656526
2024-07-15,0.0228646781500843,0.02240993584978834,0.0004547423002959593
2024-07-22,0.0237739678271001,0.01821806001177721,0.005555907815322891
2024-07-29,0.0077593910879361,0.014107821716123204,-0.006348430628187103
2024-08-05,0.0119318204523289,0.016148404057701415,-0.0042165836053725154
2024-08-12,0.0338840613020783,0.024343467815719354,0.009540593486358946
2024-08-19,0.0206141532451385,0.02444263116797716,-0.00382847792283866
2024-08-26,0.0145429142919131,0.024298336557658357,-0.009755422265745257
2024-09-02,0.0278694604457394,0.025041795038139403,0.0028276654075999955
2024-09-09,0.0270920584956539,0.024895975919873154,0.0021960825757807445
2024-09-16,0.0271823806497948,0.025262779631425453,0.0019196010183693477
2024-09-23,0.0395414791690519,0.027691037013523677,0.011850442155528225
2024-09-30,0.0183680627341618,0.022617605584451365,-0.0042495428502895664
2024-10-07,0.032156383890842,0.02143850870063931,0.010717875190202692
2024-10-14,0.021836587905011,0.025595060639734414,-0.003758472734723413
2024-10-21,0.0262630421210104,0.026678918589260126,-0.00041587646824972624
2024-10-28,0.0162443443447506,0.026497923969486022,-0.010253579624735422
2024-11-04,0.0175287462224861,0.028313018233300458,-0.010784272010814357
2024-11-11,0.0226771245354044,0.026872227846229075,-0.004195103310824674
2024-11-18,0.0276691957024444,0.024344067460892887,0.0033251282415515115
2024-11-25,0.0147963263757984,0.026539063164587175,-0.011742736788788776
2024-12-02,0.0227227004764243,0.029879734025953914,-0.007157033549529613
2024-12-09,0.0227700245888095,0.026428843797460452,-0.0036588192086509513
2024-12-16,0.0188401307382674,0.02244179467175098,-0.00360166393348358
2024-12-23,0.0175632521170701,0.024990677228879127,-0.007427425111809025
2024-12-30,0.0166203617136943,0.022484011797320617,-0.005863650083626319
2025-01-06,0.0100979852284837,0.025326098758141045,-0.015228113529657345
2025-01-13,0.0260440001705285,0.026190158699574004,-0.00014615852904550572
2025-01-20,0.011221363909677,0.023966451037709228,-0.012745087128032228
2025-01-27,0.0059071999197103,0.018826746126082445,-0.012919546206372146
2025-02-03,0.0191950670664246,0.025852015625513185,-0.006656948559088584
2025-02-10,0.0167913406192071,0.025646071198728825,-0.008854730579521724
2025-02-17,0.0197396931744192,0.025209037637662537,-0.005469344463243337
2025-02-24,0.0235222196517473,0.024372397517934977,-0.0008501778661876777
2025-03-03,0.0178457384745678,0.025997838971843823,-0.008152100497276021
2025-03-10,0.0593034072788565,0.026029622366409683,0.03327378491244682
2025-03-17,0.0178665250870448,0.024475382989336655,-0.006608857902291855
2025-03-24,0.013648696645934,0.02632133497273119,-0.012672638326797188
2025-03-31,0.01804363470191,0.024976484000753554,-0.006932849298843552
2025-04-07,0.0320645086522177,0.028076091442883987,0.003988417209333715
2025-04-14,0.0217258124104846,0.021269446880428783,0.00045636553005581545
2025-04-21,0.0165629177074358,0.02044379054168607,-0.00388087283425027
2025-04-28,0.0163275700844793,0.022419191189306572,-0.00609162110482727
2025-05-05,0.0213340288089869,0.023414886950512408,-0.002080858141525508
2025-05-12,0.0225176690384833,0.020318686643276403,0.002198982395206897
2025-05-19,0.0215198014474285,0.017718185873771913,0.0038016155736565853
2025-05-26,0.014731204014961,0.0212128906234931,-0.006481686608532098
2025-06-02,0.0143487202467442,0.021298933803006005,-0.006950213556261804
2025-06-09,0.0186016202804956,0.023261762498096895,-0.004660142217601294
2025-06-16,0.0193758644483022,0.02429713500939863,-0.004921270561096428
2025-06-23,0.0166666300166045,0.021370505370894067,-0.004703875354289566
2025-06-30,0.0092497713224293,0.024906029688444558,-0.01565625836601526
2025-07-07,0.0120188555195706,0.024903687854686274,-0.012884832335115674
2025-07-14,0.0072652041505505,0.022871800309733778,-0.015606596159183278
2025-07-21,0.0097869187286567,0.023451911486077344,-0.013664992757420644
2025-07-28,0.0119154555656981,0.02260992466629989,-0.01069446910060179
2025-08-04,0.0080927332756993,0.020719571703628197,-0.012626838427928897
