week,observed,counterfactual,att
2024-01-29,0.0410548806358277,0.045563714700280034,-0.004508834064452336
2024-02-05,0.0552515974360077,0.04982984583599133,0.005421751600016372
2024-02-12,0.0494321393019579,0.04692927271265045,0.0025028665893074564
2024-02-19,0.0361955336294096,0.03835417016689258,-0.0021586365374829802
2024-02-26,0.0304485702458825,0.03836317943846526,-0.007914609192582762
2024-03-04,0.0252007728155243,0.03377220689926562,-0.008571434083741319
2024-03-11,0.0209625233164168,0.032472028846591255,-0.011509505530174456
2024-03-18,0.0274212679626723,0.02825996860390318,-0.0008387006412308821
2024-03-25,0.0263200265936973,0.0335408316032267,-0.007220805009529398
2024-04-01,0.0242446227777827,0.031722383572487,-0.007477760794704302
2024-04-08,0.031293317706239,0.030314332065530445,0.0009789856407085538
2024-04-15,0.0409523619465282,0.03534600950586719,0.00560635244066101
2024-04-22,0.041908471928773,0.0354447565023996,0.006463715426373397
2024-04-29,0.0464716537163946,0.0326778316465753,0.0137938220698193
2024-05-06,0.0329229820542772,0.03606652586212141,-0.0031435438078442138
2024-05-13,0.0594189279941323,0.033702646891717924,0.025716281102414376
2024-05-20,0.0353820485206726,0.03117212128495689,0.004209927235715713
2024-05-27,0.0323769947464836,0.032800595040638356,-0.0004236002941547523
2024-06-03,0.0300083681202256,0.03441658603757131,-0.004408217917345712
2024-06-10,0.0383374344583628,0.0324243633548432,0.0059130711035196015
2024-06-17,0.0351560586731752,0.03400468827647599,0.001151370396699207
2024-06-24,0.0365938344232874,0.029851487621108792,0.0067423468021786045
2024-07-01,0.0267406228544594,0.0321228627037282,-0.005382239849268802
2024-07-08,0.0259020878158554,0.029036992303000365,-0.003134904487144964
2024-07-15,0.0311150773561797,0.03099567284357106,0.00011940451260864307
2024-07-22,0.0331338693566674,0.027402691944736816,0.005731177411930584
2024-07-29,0.0187857937922867,0.019954304855937768,-0.0011685110636510676
2024-08-05,0.0194342017342086,0.026341509140863924,-0.006907307406655325
2024-08-12,0.0307132921439249,0.030482159100180026,0.00023113304374487373
2024-08-19,0.0335474761810295,0.038568414490871984,-0.005020938309842488
2024-08-26,0.0320104772652806,0.03839844079719723,-0.006387963531916632
2024-09-02,0.0277561520209283,0.03356408035817545,-0.005807928337247151
2024-09-09,0.0409792658534076,0.031064258801333195,0.009915007052074407
2024-09-16,0.0332669349206502,0.03626362316723457,-0.0029966882465843683
2024-09-23,0.0313242466034424,0.027697626201241318,0.003626620402201082
2024-09-30,0.0294447046223412,0.026534744376479645,0.0029099602458615564
2024-10-07,0.0248956667643185,0.02553374750530309,-0.0006380807409845889
2024-10-14,0.0300826036651855,0.03394127969219963,-0.003858676027014129
2024-10-21,0.0304645980372136,0.031192252715566034,-0.0007276546783524344
2024-10-28,0.0276271105581686,0.03490367452499197,-0.007276563966823368
2024-11-04,0.0317235666538606,0.029648847869589236,0.002074718784271363
2024-11-11,0.0392700572301572,0.029325171872074743,0.00994488535808246
2024-11-18,0.0342930879729677,0.028006214952641433,0.006286873020326267
2024-11-25,0.0375047137355064,0.03190008096266152,0.005604632772844884
2024-12-02,0.038796902630946,0.03083411065074717,0.007962791980198829
2024-12-09,0.0506253589377415,0.03047714020452047,0.020148218733221028
2024-12-16,0.0318849841424164,0.03605867434419837,-0.004173690201781967
2024-12-23,0.0378004965471918,0.029106930283719835,0.008693566263471966
2024-12-30,0.0448801176256577,0.038388202972416595,0.0064919146532411084
2025-01-06,0.0441005780913663,0.033998900848754024,0.010101677242612274
2025-01-13,0.0382845413421441,0.025088229436504062,0.013196311905640041
2025-01-20,0.0429365070206024,0.028681469011077446,0.014255038009524955
2025-01-27,0.0205870946629013,0.04593061772284021,-0.02534352305993891
2025-02-03,0.0364429871162107,0.02810619799014412,0.008336789126066578
2025-02-10,0.0354404372738925,0.030062758562850185,0.005377678711042312
2025-02-17,0.0338837526744902,0.03081771577710085,0.0030660368973893515
2025-02-24,0.0406654397943461,0.03585667589065854,0.004808763903687563
2025-03-03,0.0210477801807863,0.03138079042121864,-0.01033301024043234
2025-03-10,0.0270579989005809,0.02400646069064775,0.00305153820993315
2025-03-17,0.029718694362692,0.03406530154974858,-0.004346607187056581
2025-03-24,0.0314751177181744,0.035365277515639885,-0.0038901597974654867
2025-03-31,0.0289639463914556,0.037573386998611555,-0.008609440607155953
2025-04-07,0.0310390862598595,0.031945864821520356,-0.0009067785616608572
2025-04-14,0.0260265110041904,0.038246631844779305,-0.012220120840588905
2025-04-21,0.023906668666587,0.04572135456927364,-0.02181468590268664
2025-04-28,0.0246434983779438,0.04198291644190936,-0.017339418063965557
2025-05-05,0.0283850996132355,0.041143089454156255,-0.012757989840920754
2025-05-12,0.031231653973933,0.04168223387995466,-0.010450579906021659
2025-05-19,0.0275620488908914,0.03637098963681561,-0.008808940745924206
2025-05-26,0.0261474945908785,0.04273315473614615,-0.016585660145267654
2025-06-02,0.0222038909684961,0.042542457882784504,-0.020338566914288404
2025-06-09,0.0224649322245065,0.038730878251362885,-0.016265946026856385
2025-06-16,0.025733557278385,0.041209827120843645,-0.015476269842458645
2025-06-23,0.0362295697167481,0.04097974377216161,-0.00475017405541351
2025-06-30,0.0259785747509436,0.041138122398379204,-0.015159547647435604
2025-07-07,0.0268607785400004,0.04124699559327376,-0.014386217053273358
2025-07-14,0.0266671717362916,0.03916420261152154,-0.012497030875229936
2025-07-21,0.0249292926692899,0.04004108564284818,-0.015111792973558281
2025-07-28,0.0405140431134172,0.0399320237708762,0.0005820193425409986
2025-08-04,0.036200915564908,0.044653164951905515,-0.008452249386997512
