date,obs_count,category_count,total_heat,shannon_entropy_heat,hhi_heat,top5_share_heat,top10_share_heat
2024-03-26,413,37,163880578,2.2917185224887624,0.2050320062701871,0.7247895659728512,0.8671207334892362
2024-03-27,384,41,134507314,2.317175788167917,0.2033973224523583,0.7286368011184879,0.8525354242074896
2024-03-28,401,35,157182032,2.3655790323945913,0.17965861616322593,0.6929077682365119,0.8747859424542876
2024-03-29,362,33,140798209,2.3853361605615104,0.180046150000727,0.6988456081852575,0.8521822035392509
2024-03-30,358,32,129569225,2.334666755945789,0.18456751338937102,0.7232520916907546,0.8537259908747622
2024-03-31,368,33,136495993,2.500565509421349,0.13229653258188467,0.6887718308331586,0.8685953293881674
2024-04-01,352,39,162607669,2.2787984585188954,0.23287648903927174,0.7373118484344057,0.8332268387661347
2024-04-02,368,39,139632411,2.5002962069314782,0.1647958880610568,0.6639948514532202,0.8245071411106696
2024-04-03,351,36,341635660,1.3650376729603657,0.5416971089138576,0.854318908043733,0.9179542908372036
2024-04-04,335,36,133780328,2.271681077899828,0.2122581773746216,0.7028252165744429,0.8721648895942309
2024-04-05,330,30,111469166,2.3394404532269606,0.16774166915846997,0.6809483799313616,0.9005686648808333
2024-04-06,337,31,128935701,2.526744455917579,0.13165274012693834,0.6389552649967754,0.868914591777804
2024-04-07,369,31,142533707,2.3736401959239917,0.17839111030157262,0.656811178004372,0.861981222448666
2024-04-08,345,36,163534265,2.1361400792637886,0.2364417550841324,0.7859236411402833,0.8866846039880387
2024-04-09,379,37,138554025,2.534724039868683,0.1418700805653378,0.6698150125916588,0.8338659306360822
2024-04-10,391,38,164169258,2.4918854219136395,0.14761527154547163,0.6967652128877868,0.8573236287636751
2024-04-11,364,37,143112135,2.421057454287124,0.18641409739505665,0.687450816103051,0.8327675846635927
2024-04-12,403,36,167621586,2.5085987503237974,0.1750754358372133,0.6435546254764587,0.8071471117091089
2024-04-13,356,35,132787743,2.4707657428280303,0.1661282590762414,0.6784090380992469,0.8240529775402539
2024-04-14,354,31,150071992,2.508963956007363,0.16134672771514433,0.6488686643141247,0.8063385071879369
2024-04-15,356,35,139314142,2.611859276547487,0.1550494102434809,0.5889967868445114,0.7725994321524086
2024-04-16,378,31,134370271,2.453152802907416,0.14169641398859548,0.6701999730282602,0.863522021176842
2024-04-17,388,33,142923518,2.521633075318068,0.14421010629962402,0.6567553283987874,0.8311657567790907
2024-04-18,390,35,148597239,2.537515700228372,0.1485919162407452,0.6500941178321624,0.8138288491349426
2024-04-19,399,39,135641792,2.6744651377744106,0.13716766667271005,0.6091146746277135,0.7950205346741512
2024-04-20,395,34,134893769,2.4104876636706867,0.14629700381802616,0.6905863161107169,0.8979431511028505
2024-04-21,366,28,149994723,2.320726365635399,0.15611733243978831,0.7356579337794438,0.8894403638453333
2024-04-22,367,33,146157244,2.300758581301587,0.22083890443561358,0.6854293037983119,0.8347872993554805
2024-04-23,414,37,185498910,2.339586396318092,0.20983032897150097,0.673126338046946,0.8458079295452464
2024-04-24,382,33,126165237,2.2176820122591594,0.23302899547481984,0.6900937855013105,0.869743200339726
2024-04-25,410,38,136102361,2.430222243209313,0.19539770632360176,0.664111249326527,0.8229318813947686
2024-04-26,383,39,120294637,2.497113823602702,0.16736370632540462,0.6479600748951094,0.83114469184524
2024-04-27,374,37,119331660,2.5908928592093656,0.1471688979236347,0.6277662524765012,0.8047911845020844
2024-04-28,352,37,141085797,2.485483929029666,0.18481716081019053,0.6246684987008295,0.8014135611396801
2024-04-29,348,34,125947965,2.3349309382811367,0.2116125836801198,0.6875079402831161,0.8313012520686619
2024-04-30,377,37,131015857,2.3468171303667575,0.21667710802951148,0.6703440637723722,0.8325299662009614
2024-05-01,355,35,124741175,2.1065827232476453,0.274589629232603,0.7421279781916438,0.8719658925771704
2024-05-02,319,33,112771926,2.058647979652885,0.2976885141034839,0.7172388276848265,0.8661484064748527
2024-05-03,336,34,147786309,1.9480980221211344,0.3310338332023926,0.7805583465786401,0.8765472720480487
2024-05-04,365,33,113704285,2.518463560145738,0.1539017919674702,0.6374764680152556,0.8345568770781154
2024-05-05,373,35,134437103,2.60448226092242,0.13598794510004755,0.6019573777932421,0.81415550140202
2024-05-06,382,29,136698232,2.3156979882111086,0.19898969333200303,0.6804998911763541,0.8586657653333806
2024-05-07,376,37,149270288,2.4647222048144415,0.17893394178646013,0.6762295052314765,0.8130842086939633
2024-05-08,360,36,134508920,2.504366416341995,0.16653584226940038,0.6603730369703363,0.8144994027161916
2024-05-09,380,38,127465964,2.5027721237056415,0.16964366493113336,0.6345875044729588,0.8267237126924329
2024-05-10,378,33,168354265,2.3590252101240243,0.1718875572029944,0.7169396569786931,0.8839418591504052
2024-05-11,380,36,176719104,2.3885086650885397,0.17042310137547254,0.7102957866966098,0.8681571631327419
2024-05-12,351,33,144235801,2.1376279709281807,0.20490947981181684,0.7754242512925067,0.9178333817413334
2024-05-13,412,38,162541908,2.404910573801239,0.17607884333977106,0.7097933906374472,0.8512526935514994
2024-05-14,356,37,156004041,2.4548048475643083,0.17613138874216555,0.6470147462398106,0.8352036150140496
2024-05-15,387,38,147729356,2.643264586647928,0.1403570987613049,0.5933020380864586,0.7984895838847358
2024-05-16,370,39,144233884,2.620740168409219,0.14646701331063244,0.6205794471984128,0.8046166530466585
2024-05-17,373,39,282339332,2.4371831989979227,0.15672947324632536,0.7215335162725397,0.8555712776142715
2024-05-18,348,34,144397912,2.4519341732286213,0.15318955291083344,0.7083279846872023,0.8564681600105132
2024-05-19,371,32,162605510,2.074139290083263,0.2642115809861875,0.7561975667368221,0.8906291551866845
2024-05-20,373,37,212420782,2.0700357769328654,0.2523115020583661,0.7961095021295986,0.8926462524744873
2024-05-21,367,36,147265701,2.145822555129952,0.2650294575580668,0.7252842398108709,0.8545507144260291
2024-05-22,382,29,153418460,2.2157000483524074,0.2189852568418317,0.7186370531942506,0.8790072003069254
2024-05-23,360,37,141098426,2.502138437453292,0.17742402813285862,0.6626301203388336,0.7959019613726944
2024-05-24,333,40,208912130,2.2966214309072592,0.2072582072672525,0.7469425399090038,0.8720204231319646
2024-05-25,364,33,139536903,2.3179933121642464,0.1944594637105437,0.7091711502296995,0.8677447069324736
2024-05-26,339,34,116372904,2.456885535098442,0.17608117402730977,0.6738858557658749,0.824467283208813
2024-05-27,375,33,144745968,2.217216566942424,0.23599924816439194,0.7136072833476094,0.8605632800769967
2024-05-28,380,34,138594028,2.23839640767324,0.24184217643386313,0.6850315585026506,0.846286738992823
2024-05-29,384,39,134589656,2.3581202210307426,0.20495903273717692,0.6807752298586749,0.8397243841681264
2024-05-30,379,34,152916528,2.187694956108767,0.2463732780176828,0.7392579433924893,0.854521088786426
2024-05-31,406,35,253606309,2.403136696833575,0.15903224977753647,0.7094135501179508,0.8680693310354516
2024-06-01,394,42,138477377,2.4665969421390614,0.1737366470975708,0.670647610547967,0.8456318969704344
2024-06-02,378,34,134103299,2.351822283183483,0.15242381751799353,0.7169884388899337,0.9088630996318741
2024-06-03,357,30,144571841,2.247881653490327,0.20408961497113837,0.7207411919171729,0.8856229409155826
2024-06-04,345,32,120720422,2.1637115041500237,0.25416598632188997,0.7103117068295206,0.863639476011772
2024-06-05,388,36,123221521,2.376108558980079,0.19717757000726438,0.6611552782244914,0.8613831507565956
2024-06-06,420,36,163208274,2.3189898356604814,0.21131144404000818,0.6768687719839498,0.8583501287440856
2024-06-07,417,36,203054610,2.2462536777283804,0.19784676010684032,0.7492810628628427,0.8863345136562031
2024-06-08,407,31,133259129,2.0545314467662763,0.2599027065900276,0.766285940530198,0.9067778538459454
2024-06-09,392,25,121348017,1.9739936070222488,0.2728346416106716,0.7749416869333762,0.9226078824180538
2024-06-10,393,29,128752465,2.3011822030584326,0.1760423618386373,0.7305996199762078,0.9025379203419523
2024-06-11,416,36,173843167,2.35561391276798,0.1706434330129072,0.7176060420022146,0.859626084699665
2024-06-12,381,30,134852610,2.249944752785476,0.20489439264217302,0.7139356220098373,0.8906885524870448
2024-06-13,419,35,153964277,2.393262705294187,0.1792217765301171,0.6853612542862784,0.8644603449149442
2024-06-14,401,35,173974093,2.2531340896847363,0.20686401095054321,0.7350719454533958,0.8706573742562923
2024-06-15,383,32,146145103,2.2908000749002837,0.1970658570586589,0.7268182773116935,0.8721387058723412
2024-06-16,406,34,137935382,2.2716239317902787,0.21699323794709383,0.7107202052044921,0.8543226711765658
2024-06-17,384,36,135760730,2.248568732598844,0.2326508456094796,0.6952115976394646,0.8697163089797765
2024-06-18,423,37,135791872,2.3586716247011923,0.1904110874779136,0.6991997135145174,0.8738846018707217
2024-06-19,416,39,149088037,2.3314782803203,0.21477264471293517,0.6929455916037045,0.8517864716402431
2024-06-20,425,35,141529350,2.18829808019625,0.22877728511794335,0.742214480600667,0.8889032769528016
2024-06-21,413,42,197451821,2.302460994162579,0.22013399988054977,0.6906017645691909,0.8560007152327047
2024-06-22,414,36,131957115,2.5428147156358354,0.1535930658694069,0.6401084700889376,0.8193456411956264
2024-06-23,399,35,133864988,2.3450744663839678,0.21543717564303153,0.6621196201055948,0.8260011049341746
2024-06-24,408,32,164953772,2.14930480796565,0.2385061994986707,0.7599087337026764,0.8823865331191092
2024-06-25,404,37,143626607,2.1675092784333905,0.2644485198436669,0.7272604232724095,0.8563196302478969
2024-06-26,417,36,131380866,2.3539137071133265,0.22372864717783042,0.6680799698793278,0.8263048136705081
2024-06-27,396,38,145727684,2.217908912849139,0.25332259556371073,0.7021447002478952,0.850293922189829
2024-06-28,424,35,245144745,2.3848762779287567,0.18567096663550953,0.7034032200037574,0.8516253122211532
2024-06-29,384,31,122316758,2.31031052819947,0.18113665227828044,0.7055455312182162,0.8806400182712494
2024-06-30,387,37,115098887,2.264394770101104,0.21980130872824843,0.7214617375057676,0.8796437188832243
2024-07-01,349,32,130679713,2.203732467901186,0.21117531824095181,0.7680787759305838,0.880053761673015
2024-07-02,388,33,127237439,2.340952348496951,0.20098026693710502,0.684467949720365,0.8399499773018851
2024-07-03,393,28,129775271,2.32415632043989,0.18587515967357487,0.6931010377161917,0.8519737169340992
2024-07-04,361,31,122574860,2.2177115635118336,0.22403753270743726,0.6915988971963746,0.8809857094676674
2024-07-05,437,38,179753869,2.3301880514614806,0.17753624732543197,0.7227133953928969,0.876151205401871
2024-07-06,378,29,130625250,2.212554396401957,0.21831573155375664,0.724547443928337,0.8812681927881477
2024-07-07,337,33,99785325,2.0675177509610045,0.2774358312693028,0.7581603407114221,0.8941800510245369
2024-07-08,382,30,133670096,2.083102734976718,0.258748076244637,0.7452577725387435,0.8944502366482927
2024-07-09,421,32,160297434,2.254398729483519,0.22784485554240794,0.7062464455918864,0.847523947264184
2024-07-10,397,31,126267174,2.2901954981354833,0.2057992858046638,0.6864228782058589,0.8619544458958114
2024-07-11,427,33,150124462,2.3619354575054725,0.1840486050752339,0.70641022513706,0.8571737162994796
2024-07-12,438,38,162053435,2.419904108892544,0.17345620426311237,0.6970642738921269,0.8574371410269704
2024-07-13,410,37,129652344,2.431924416278281,0.18876152430021068,0.6459437709818806,0.8224397624465625
2024-07-14,373,31,198448867,2.3025016974446837,0.20391331486615788,0.6845791263701192,0.835382955348392
2024-07-15,408,31,155313000,2.270402603212358,0.18219299869620345,0.7262077417859419,0.8839617997205643
2024-07-16,422,33,139842142,2.351765172844448,0.200579234306424,0.6624005301635039,0.8428332354920592
2024-07-17,413,34,146026816,2.5586478856665185,0.16187277282161994,0.5966208220276473,0.7851036141197518
2024-07-18,454,27,155173852,2.350223888973954,0.17481059003016447,0.6557871038736603,0.8767602997958703
2024-07-19,430,40,279681677,2.2955346580005123,0.1891952447287439,0.75314668182571,0.8791325360938821
2024-07-20,384,37,168987178,2.2361496188701064,0.23463036704180676,0.7204608091626927,0.8529521689509483
2024-07-21,414,33,152628085,2.0948664694077315,0.2496646609412299,0.7625171998980397,0.8907524326207722
2024-07-22,399,32,247809217,1.9354763085714635,0.3109404140906505,0.7888214262829457,0.8938197887934087
2024-07-23,415,27,191520279,2.0079415084323218,0.2797257286656911,0.7605190518754413,0.8916076036000344
2024-07-24,432,38,176224224,2.208768299489949,0.23576455797572135,0.748426141459417,0.8755148894853411
2024-07-25,454,34,196431070,2.2807796894807493,0.2055577809125713,0.725181245512739,0.8696526980176812
2024-07-26,432,32,243193096,2.1297633871815993,0.18496066311677686,0.7999427829151861,0.9391231484630632
2024-07-27,458,28,401428887,1.4324302889943517,0.4078322606703934,0.9047667688150206,0.9618778107515715
2024-07-28,411,21,401782415,1.225736867619017,0.4283130246624522,0.9408285676216068,0.9793707472239671
2024-07-29,466,32,494016571,1.416390603299834,0.408215418428283,0.9118919454222114,0.9661836323300176
2024-07-30,451,30,759970470,1.4027237897821232,0.39309237830348015,0.9238670589398033,0.9632208919907113
2024-07-31,382,26,829162900,1.5682386232354077,0.3523090668762667,0.897673668226111,0.966141573628053
2024-08-01,392,25,739955759,1.4382796058795928,0.388356457086701,0.899014436888787,0.965798862037102
2024-08-02,405,26,993573539,1.486216390625159,0.3947895024459037,0.8887526623230654,0.946686677009018
2024-08-03,428,28,632109630,1.4462272332156665,0.424212906323629,0.8881089440133985,0.9418183962804049
2024-08-04,437,24,926187943,1.370204256974945,0.4361656030484102,0.9186828174894521,0.9703545806145307
2024-08-05,446,29,685557021,1.7465446697182192,0.3132892525270356,0.8606947882166025,0.9338295085449937
2024-08-06,487,28,605547958,1.6083776854813092,0.3203189460695606,0.9077803760012019,0.9585271972793937
2024-08-07,468,33,420046543,1.8107384728217402,0.2731580371959626,0.861103739639633,0.9382900789639399
2024-08-08,447,30,444950001,1.7214760700326992,0.2937294976013726,0.8765683180659213,0.9418379954110843
2024-08-09,441,25,531868029,1.5109364584321094,0.346624138645491,0.9043226567017437,0.9619084116823273
2024-08-10,496,31,681709045,1.6311290922955957,0.3566431903791239,0.8692102126941855,0.9381008946419362
2024-08-11,446,25,508491537,1.6424615925849444,0.30520923344002737,0.8880022697408236,0.9502264341520398
2024-08-12,389,31,294823138,1.77379265033588,0.2843370155212135,0.8719989473824812,0.9356502371940699
2024-08-13,416,32,273334747,2.064850770265283,0.23902136056443368,0.798612925710466,0.9045814105734608
2024-08-14,365,30,201854620,2.018720179159688,0.2575231905617881,0.8102272169940921,0.908097050243388
2024-08-15,383,35,229221530,2.0214061718894794,0.3038603574072353,0.777210164333167,0.8703977021704722
2024-08-16,398,30,229230537,1.8620283689096373,0.28905938888562777,0.8311540447161279,0.9321956262746967
2024-08-17,366,34,177485576,2.0405975348559613,0.2675521837492677,0.779579288178325,0.8930846019847832
2024-08-18,345,33,188078852,1.9026207949880807,0.33314473192461236,0.7858807538872047,0.8829286452684219
2024-08-19,370,39,224284271,2.041267606669153,0.2876975508654579,0.7663150752109587,0.8935646717731713
2024-08-20,410,30,241330272,2.1240286652678284,0.22993775705493227,0.756420537246152,0.9103034533520933
2024-08-21,403,31,187533954,2.020215251007435,0.26943981206590023,0.7775802722103327,0.9188011947959035
2024-08-22,404,34,195752032,1.872349689001165,0.36166124267516864,0.783110205466475,0.8780716513839305
2024-08-23,402,35,189263167,1.8983880105928457,0.32997487978345424,0.7932504479331681,0.8937793110056116
2024-08-24,395,29,177335002,2.0494942395549813,0.26909072186932503,0.7686773872199241,0.8889707064147438
2024-08-25,415,27,246798164,1.8451505692344141,0.27604738713916804,0.8425672080769613,0.9410040384255046
2024-08-26,430,31,227598632,1.7425394355125188,0.3711867541639428,0.8175348215625479,0.9206072776395245
2024-08-27,391,28,263935894,1.7758260050794934,0.3319733222680603,0.8417422376056211,0.9332926577997003
2024-08-28,402,33,286523163,2.1993830398681355,0.20580454851079993,0.7667115066714518,0.8867614413428767
2024-08-29,413,37,282609451,1.9028710169698864,0.30120493500644974,0.8135528595609494,0.906762898739717
2024-08-30,381,31,205220202,2.089841376010177,0.24477903285669042,0.7778480307703821,0.9055224884731377
2024-08-31,412,29,180663520,2.027572737853634,0.24550782996618084,0.8033189600202632,0.9186144109225813
2024-09-01,382,28,152408276,2.020510170336309,0.2533849498120098,0.7976864589689342,0.9145620477985067
2024-09-02,417,35,201546339,2.1758551458704374,0.236817624441804,0.7533132268902192,0.8723214416710394
2024-09-03,392,33,224254073,1.5041450844616797,0.47628406852615357,0.8397544467341737,0.9213227088187602
2024-09-04,409,32,181627980,1.9861061447672461,0.28009651329611607,0.7852400054220721,0.9049604306561139
2024-09-05,422,32,200777109,1.863600133108795,0.2988419714321891,0.8325979282827507,0.9081307969226711
2024-09-06,409,35,163237487,2.1719393333139974,0.24620957639783442,0.7378326217433131,0.8744716892143777
2024-09-07,377,35,142573368,2.0235386564876032,0.27520431090132086,0.794889379340467,0.9047871619333563
2024-09-08,406,27,123824520,1.9628348093591668,0.2710128566965091,0.7826908919170452,0.9270631131863059
2024-09-09,400,34,140445878,1.965175704431515,0.3022579315339758,0.8004479633072606,0.8945855427668729
2024-09-10,412,32,201042442,2.3114819063733982,0.1735466930312485,0.72493684691713,0.8846055003649429
2024-09-11,387,28,165893926,1.815177495259727,0.31546896579723405,0.8547226255890767,0.9337335533309399
2024-09-12,419,36,162873939,1.867476976456096,0.3215469989219876,0.8387748392331813,0.9120913014819392
2024-09-13,421,38,281587256,1.798414717761622,0.3333404530343357,0.8429708516354164,0.9172441454523781
2024-09-14,424,32,224016996,2.1106108713893357,0.22285906308858386,0.7930351454226268,0.8934921259278022
2024-09-15,383,32,185585610,1.9077455332970086,0.2758944856199144,0.8523031284591516,0.9335134819989545
2024-09-16,355,31,164667340,1.7923222817567206,0.3651000000708354,0.7952806913623552,0.9109634369511284
2024-09-17,360,27,152969041,1.9223950396541631,0.281139916145433,0.7995744969075147,0.9128706441978675
2024-09-18,377,33,252070105,1.568535778187974,0.4315150825111248,0.8526684788741608,0.9372665433689568
2024-09-19,407,31,191438675,2.0016194744087588,0.2516224626554925,0.7887376623349488,0.9124451420278583
2024-09-20,453,35,213104153,2.086493534758201,0.27421087329830207,0.7435334683505676,0.8630230120386251
2024-09-21,422,32,229526236,2.221218749964142,0.20279756763500753,0.7556156935366639,0.8609662731540632
2024-09-22,404,31,201124112,1.9529035260845273,0.2492211419723891,0.8348692771357021,0.9302262276737857
2024-09-23,473,34,190304775,1.9825082326844348,0.30988459477300945,0.7621036886751791,0.8786487622289035
2024-09-24,416,34,171857507,1.9415191875189726,0.3344588932233364,0.7780477695396802,0.8726207171153716
2024-09-25,329,26,148284704,1.753889803952077,0.36362058589918267,0.7999301802564882,0.924059173358838
2024-09-26,384,36,163353320,1.9841019086209655,0.3399762653207687,0.7574340821478253,0.8581691697481262
2024-09-27,452,33,181873092,1.9280042564242574,0.32415357303535186,0.7835801460943987,0.8925832689972631
2024-09-28,417,33,126151808,2.0435423510882695,0.28009629995141594,0.7586565465633277,0.8846203456711457
2024-09-29,472,37,148733388,2.2648112580881268,0.2081816570467039,0.7464635243836442,0.8801670005661406
2024-09-30,464,37,149273451,2.197301749719646,0.22174884125299457,0.7480899131889166,0.8930835262862651
2024-10-01,434,28,170867907,1.7574648962600903,0.3166870151555524,0.8583930451023783,0.9340996785312059
2024-10-02,396,29,133426473,1.7148735332490141,0.32731654549475586,0.8649842224338794,0.9529084756665942
2024-10-03,418,24,125900616,1.8244671118408142,0.2884737327713962,0.8334757790223997,0.9379268485866662
2024-10-04,422,27,129867477,2.0496247498344826,0.23269105640854484,0.7828999095747428,0.893523341490649
2024-10-05,432,27,144579965,1.8432727041550983,0.27581715479174296,0.8350142566433738,0.939917311503015
2024-10-06,394,29,157964868,1.7362683005779425,0.3073768715585894,0.8541489871026259,0.9434522111587496
2024-10-07,370,27,113826123,1.7385880654544046,0.348598636744139,0.8518627310182567,0.9257458237420597
2024-10-08,423,37,251177377,2.023359000925051,0.2298626280676913,0.8450142665515613,0.9218489012248903
2024-10-09,407,28,172027105,1.8550554612807462,0.28425263644686577,0.8512991310293806,0.9345564235356982
2024-10-10,439,31,242867888,1.8064684454008268,0.278930103647117,0.8638221080919516,0.9280435254577583
2024-10-11,448,32,187985662,1.9966980694045096,0.274823615801005,0.7988039375045529,0.90334109630127
2024-10-12,478,30,208434073,1.8704844988956406,0.2885754114894851,0.8276545936901593,0.9146929158746516
2024-10-13,420,30,197551374,1.860407749970495,0.28482925810987897,0.8383006083268245,0.9218637021476753
2024-10-14,385,31,213522689,2.0536172656623033,0.2841304433422076,0.7683515684836658,0.8757810510713455
2024-10-15,428,36,206304111,2.012635656769954,0.2785587718507519,0.8042218121382952,0.8886204114468664
2024-10-16,399,29,164113118,1.908536668038375,0.3091123555597382,0.7895561767341475,0.9118102795414564
2024-10-17,388,32,176203280,2.0620874257222113,0.26503184163324145,0.7682113919786283,0.9020515395627142
2024-10-18,453,31,207626230,2.042139045255467,0.25428740562717805,0.7518608173928698,0.9298149660570342
2024-10-19,393,29,150584834,1.9410890902057663,0.26008848950673635,0.8270588657022392,0.938859188170304
2024-10-20,363,32,156463593,2.0689483998794316,0.23636081559748398,0.7844000425070131,0.9214937241023221
2024-10-21,388,31,166189604,1.8083218630862032,0.3628655682417653,0.7953336058253078,0.9126150875237659
2024-10-22,380,33,147559821,1.7242512872646727,0.40785349499291995,0.7991829767806509,0.8940542832455728
2024-10-23,370,27,154188228,1.7099066287636213,0.38793821535670225,0.8155889436643633,0.9239781068111115
2024-10-24,396,27,158238445,1.8498092280907459,0.3267703635572475,0.8042694807826252,0.9187723248923484
2024-10-25,397,31,196208288,1.812249731536675,0.35666975429149356,0.8010305813381339,0.9067721339070038
2024-10-26,373,26,149243402,2.1813453007118575,0.22408517422901164,0.7031866507572642,0.8920085123763125
2024-10-27,394,32,165519621,2.1624042317260725,0.21526552910410052,0.7668021968223333,0.8979003159993943
2024-10-28,397,32,171171417,1.9010869411203024,0.3270719257296198,0.7981209970353871,0.9031464873600947
2024-10-29,409,29,212950562,1.9578157977622266,0.32033359316740617,0.7437541442130592,0.8763527235960055
2024-10-30,420,33,187985025,1.9498324768677338,0.32330486261393143,0.7588015321965139,0.8844930546994367
2024-10-31,416,29,152202957,1.8677134965746403,0.32774238293706504,0.8100419165969291,0.9061903245414608
2024-11-01,286,26,57493810,1.9821551974011036,0.23727195106251311,0.8159391419702399,0.9145777432387938
2024-11-02,224,24,20861058,2.0870909780156732,0.23369825042954542,0.7900501019651065,0.9022435487212587
