date,official_status,obs_count,unique_hosts,total_heat,avg_heat,total_minutes,avg_minutes,avg_density,day_total_heat,day_total_obs,heat_share,count_share
2024-06-09,unknown,106,0,32410113,305755.78301886795,14902,140.58490566037736,7011.839446084722,151985691,492,0.2132445020761856,0.21544715447154472
2024-06-10,non_official,314,167,95346015,303649.72929936304,51503,164.02229299363057,4582.5266590456295,151140526,480,0.6308434774138605,0.6541666666666667
2024-06-10,official,76,35,31919278,419990.5,8931,117.51315789473684,8572.12229713117,151140526,480,0.21118940660561153,0.15833333333333333
2024-06-10,unknown,90,0,23875233,265280.36666666664,11466,127.4,5933.902598155155,151140526,480,0.15796711598052796,0.1875
2024-06-11,non_official,311,186,105332964,338691.20257234725,45378,145.90996784565917,5230.897054487044,206888444,512,0.509129277418704,0.607421875
2024-06-11,official,93,44,62246328,669315.3548387097,12375,133.06451612903226,10392.717240987695,206888444,512,0.3008690422554485,0.181640625
2024-06-11,unknown,108,0,39309152,363973.6296296296,14097,130.52777777777777,4661.001549779328,206888444,512,0.1900016803258475,0.2109375
2024-06-12,non_official,284,180,89816331,316254.6866197183,42024,147.9718309859155,5717.701982170952,166318609,470,0.5400257466078254,0.6042553191489362
2024-06-12,official,86,38,41374199,481095.33720930235,13384,155.62790697674419,7258.742853042645,166318609,470,0.24876470076778961,0.1829787234042553
2024-06-12,unknown,100,0,35128079,351280.79,16242,162.42,4056.4224550711424,166318609,470,0.21120955262438493,0.2127659574468085
2024-06-13,non_official,303,193,110478208,364614.54785478546,44903,148.1947194719472,5273.350518470171,185963247,514,0.5940862497415954,0.5894941634241245
2024-06-13,official,111,55,41834161,376884.3333333333,15396,138.7027027027027,9588.136093613906,185963247,514,0.22495929531710102,0.21595330739299612
2024-06-13,unknown,100,0,33650878,336508.78,11601,116.01,6637.098513979345,185963247,514,0.18095445494130355,0.19455252918287938
2024-06-14,non_official,275,165,110732928,402665.19272727275,36406,132.38545454545454,7388.294747925412,236553178,512,0.4681100838983444,0.537109375
2024-06-14,official,112,44,55740840,497686.0714285714,17451,155.8125,7754.398863115536,236553178,512,0.23563767128928617,0.21875
2024-06-14,unknown,125,0,70079410,560635.28,17893,143.144,9835.18239135676,236553178,512,0.29625224481236945,0.244140625
2024-06-15,non_official,287,177,98020298,341534.1393728223,41376,144.16724738675958,6686.614666576445,216795810,488,0.45213188391417714,0.5881147540983607
2024-06-15,official,88,38,45763803,520043.2159090909,11153,126.73863636363636,10994.256068524643,216795810,488,0.21109173189278888,0.18032786885245902
2024-06-15,unknown,113,0,73011709,646121.3185840708,19321,170.98230088495575,6511.815841297497,216795810,488,0.33677638419303396,0.23155737704918034
2024-06-16,non_official,296,168,90224680,304813.1081081081,40074,135.38513513513513,6369.356902253774,186072262,532,0.48489054214861965,0.556390977443609
2024-06-16,official,103,42,45071175,437584.22330097086,12333,119.7378640776699,10818.263023183446,186072262,532,0.24222403981954066,0.19360902255639098
2024-06-16,unknown,133,0,50776407,381777.4962406015,19443,146.18796992481202,5829.415051780242,186072262,532,0.2728854180318397,0.25
2024-06-17,non_official,286,172,88307529,308767.5839160839,39991,139.82867132867133,6190.8186296628755,170365733,494,0.5183409095536835,0.5789473684210527
2024-06-17,official,92,38,44052730,478834.02173913043,12588,136.82608695652175,8396.2079522492,170365733,494,0.2585774100475945,0.1862348178137652
2024-06-17,unknown,116,0,38005474,327633.3965517241,19421,167.42241379310346,5245.996783540572,170365733,494,0.22308168039872198,0.23481781376518218
2024-06-18,non_official,335,194,96400948,287764.02388059703,40876,122.0179104477612,5835.597229541238,176586137,527,0.545914586715264,0.635673624288425
2024-06-18,official,75,35,35389681,471862.41333333333,12232,163.09333333333333,7017.4756679831635,176586137,527,0.2004103017441284,0.14231499051233396
2024-06-18,unknown,117,0,44795508,382867.58974358975,18892,161.47008547008548,4994.759468185979,176586137,527,0.2536751115406075,0.222011385199241
2024-06-19,non_official,331,184,105643458,319164.5256797583,46840,141.51057401812687,5759.320639614554,178847249,495,0.5906909868096434,0.6686868686868687
2024-06-19,official,82,40,44173138,538696.8048780488,10302,125.63414634146342,19460.59021710611,178847249,495,0.24698807640032527,0.16565656565656567
2024-06-19,unknown,82,0,29030653,354032.35365853657,14308,174.4878048780488,8104.198797926251,178847249,495,0.16232093679003137,0.16565656565656567
2024-06-20,non_official,309,183,94775849,306717.9579288026,44645,144.4822006472492,5177.9442602622885,174332803,508,0.5436489712151304,0.6082677165354331
2024-06-20,official,114,48,46050624,403952.84210526315,13406,117.59649122807018,6790.9784679555505,174332803,508,0.26415352250144225,0.22440944881889763
2024-06-20,unknown,85,0,33506330,394192.1176470588,13399,157.63529411764705,6127.936347080014,174332803,508,0.19219750628342733,0.1673228346456693
2024-06-21,non_official,312,197,138323225,443343.6698717949,43075,138.06089743589743,10062.176795617377,277756349,520,0.4980020276692217,0.6
2024-06-21,official,98,41,54486709,555986.8265306122,14097,143.8469387755102,12810.956762601892,277756349,520,0.19616728545060189,0.18846153846153846
2024-06-21,unknown,110,0,84946415,772240.1363636364,14628,132.98181818181817,13360.435211964124,277756349,520,0.3058306868801764,0.21153846153846154
2024-06-22,non_official,327,190,99400770,303977.8899082569,42255,129.22018348623854,6191.785844644783,165442002,508,0.6008194339911337,0.6437007874015748
2024-06-22,official,86,43,32567799,378695.33720930235,12849,149.40697674418604,8793.801993223151,165442002,508,0.19685326946176582,0.16929133858267717
2024-06-22,unknown,95,0,33473433,352351.92631578946,16646,175.22105263157894,6540.107895857751,165442002,508,0.20232729654710055,0.18700787401574803
2024-06-23,non_official,315,175,97970503,311017.46984126983,47517,150.84761904761905,7130.780866964321,169275626,503,0.5787632000841042,0.6262425447316103
2024-06-23,official,82,38,37257327,454357.64634146343,9477,115.57317073170732,11568.327222358062,169275626,503,0.22009859233957285,0.16302186878727634
2024-06-23,unknown,106,0,34047796,321205.62264150946,15006,141.56603773584905,5241.076264262875,169275626,503,0.2011382075763229,0.21073558648111332
2024-06-24,non_official,301,193,110533556,367221.11627906974,42970,142.75747508305648,7086.4980736369025,201481386,508,0.5486043063054966,0.59251968503937
2024-06-24,official,104,43,51914448,499177.3846153846,11725,112.74038461538461,8860.680636968431,201481386,508,0.2576637426943251,0.2047244094488189
2024-06-24,unknown,103,0,39033382,378964.87378640776,16805,163.15533980582524,10083.916268756855,201481386,508,0.19373195100017826,0.20275590551181102
2024-06-25,non_official,292,194,95263371,326244.4212328767,41409,141.81164383561645,7053.05418939654,178278878,499,0.5343502947107397,0.5851703406813628
2024-06-25,official,105,47,46980701,447435.24761904764,15579,148.37142857142857,7747.708157498646,178278878,499,0.2635236519718281,0.21042084168336672
2024-06-25,unknown,102,0,36034806,353282.4117647059,14862,145.7058823529412,7666.0005400791815,178278878,499,0.20212605331743225,0.20440881763527055
2024-06-26,non_official,326,194,96071804,294698.7852760736,44522,136.57055214723925,5069.292544790295,165620440,510,0.5800721456844337,0.6392156862745098
2024-06-26,official,87,41,33818929,388723.3218390805,10544,121.19540229885058,7572.64827156398,165620440,510,0.20419538192266606,0.17058823529411765
2024-06-26,unknown,97,0,35729707,368347.4948453608,16934,174.57731958762886,4863.452385341242,165620440,510,0.2157324723929003,0.19019607843137254
2024-06-27,non_official,294,185,90949208,309351.04761904763,42490,144.52380952380952,6510.383257178529,176899537,499,0.5141291466466642,0.5891783567134269
2024-06-27,official,93,48,50845748,546728.4731182796,13049,140.31182795698925,8519.583759713292,176899537,499,0.2874272531306851,0.18637274549098196
2024-06-27,unknown,112,0,35104581,313433.7589285714,16061,143.40178571428572,6097.7423775827365,176899537,499,0.19844360022265067,0.22444889779559118
2024-06-28,non_official,312,196,162870621,522021.2211538461,39135,125.4326923076923,17286.01583335976,313148573,544,0.5201065406100381,0.5735294117647058
2024-06-28,official,103,43,75327055,731330.6310679612,15398,149.49514563106797,22038.0826220408,313148573,544,0.24054733597652384,0.18933823529411764
2024-06-28,unknown,129,0,74950897,581014.7054263566,17067,132.30232558139534,17260.808373007574,313148573,544,0.239346123413438,0.23713235294117646
2024-06-29,non_official,306,190,91485562,298972.4248366013,43839,143.26470588235293,6211.399755456288,148748199,466,0.6150364348276915,0.6566523605150214
2024-06-29,official,74,38,30114797,406956.7162162162,12685,171.4189189189189,6956.794127714486,148748199,466,0.20245486804179727,0.15879828326180256
2024-06-29,unknown,86,0,27147840,315672.5581395349,14976,174.13953488372093,6231.201046523621,148748199,466,0.18250869713051113,0.18454935622317598
2024-06-30,non_official,285,163,79982885,280641.70175438595,45777,160.62105263157895,4092.528749859428,138262457,475,0.5784859226102137,0.6
2024-06-30,official,98,37,34719211,354277.6632653061,14427,147.21428571428572,7392.6467705565965,138262457,475,0.25111090713511625,0.2063157894736842
2024-06-30,unknown,92,0,23560361,256090.88043478262,11796,128.2173913043478,6208.267018104487,138262457,475,0.17040317025467008,0.1936842105263158
2024-07-01,non_official,244,153,81716760,334904.75409836066,42259,173.19262295081967,4131.363138128098,159481367,438,0.5123906418484612,0.5570776255707762
2024-07-01,official,94,39,45714218,486321.4680851064,16362,174.06382978723406,6660.4142345855125,159481367,438,0.2866430032544178,0.2146118721461187
2024-07-01,unknown,100,0,32050389,320503.89,13079,130.79,11461.513771725378,159481367,438,0.200966354897121,0.228310502283105
2024-07-02,non_official,284,163,85134775,299770.33450704225,44431,156.44718309859155,5821.73947664836,152876765,473,0.5568849851054868,0.6004228329809725
2024-07-02,official,97,52,37802933,389720.9587628866,14440,148.8659793814433,7358.946093759267,152876765,473,0.2472771647149912,0.20507399577167018
2024-07-02,unknown,92,0,29939057,325424.5326086957,12979,141.07608695652175,5240.441425226786,152876765,473,0.19583785017952204,0.1945031712473573
2024-07-03,non_official,285,183,91248852,320171.4105263158,44516,156.1964912280702,5148.633567158752,162159386,477,0.5627108874228224,0.5974842767295597
2024-07-03,official,104,44,38196393,367273.0096153846,14773,142.04807692307693,10291.030366566354,162159386,477,0.23554845601105076,0.2180293501048218
2024-07-03,unknown,88,0,32714141,371751.6022727273,12011,136.48863636363637,8283.056167693674,162159386,477,0.20174065656612686,0.18448637316561844
2024-07-04,non_official,249,169,76502798,307240.1526104418,40260,161.6867469879518,4635.068056089332,158562656,462,0.4824767693094142,0.538961038961039
2024-07-04,official,107,53,44391534,414874.14953271026,15562,145.4392523364486,8030.965878247201,158562656,462,0.2799620990203393,0.23160173160173161
2024-07-04,unknown,106,0,37668324,355361.5471698113,15578,146.96226415094338,7306.237872031884,158562656,462,0.2375611316702465,0.22943722943722944
2024-07-05,non_official,310,205,114618044,369735.6258064516,40282,129.94193548387096,7283.520181594013,220026964,551,0.5209272623513543,0.5626134301270418
2024-07-05,official,109,53,48795123,447661.6788990826,16572,152.03669724770643,8788.4163988678,220026964,551,0.22176883284177842,0.19782214156079855
2024-07-05,unknown,132,0,56613797,428892.4015151515,15046,113.98484848484848,13523.440658282652,220026964,551,0.2573039048068672,0.2395644283121597
2024-07-06,non_official,277,157,80854753,291894.4151624549,39540,142.74368231046932,6134.159069011838,169407994,495,0.47727826232332343,0.5595959595959596
2024-07-06,official,93,37,43933515,472403.3870967742,14859,159.7741935483871,9811.148160053748,169407994,495,0.2593355482386504,0.18787878787878787
2024-07-06,unknown,125,0,44619726,356957.808,17351,138.808,5665.22305836326,169407994,495,0.26338618943802616,0.25252525252525254
2024-07-07,non_official,233,143,60290774,258758.68669527897,36952,158.59227467811158,5782.464378101828,123849527,425,0.48680665530519146,0.548235294117647
2024-07-07,official,97,38,37278059,384309.88659793814,17504,180.4536082474227,5948.459219975851,123849527,425,0.30099476278177467,0.22823529411764706
2024-07-07,unknown,95,0,26280694,276638.8842105263,15644,164.67368421052632,4418.699117408273,123849527,425,0.21219858191303387,0.2235294117647059
2024-07-08,non_official,277,183,88048558,317864.83032490977,41762,150.76534296028882,5043.152276542778,156773331,463,0.5616296945301239,0.5982721382289417
2024-07-08,official,99,44,43719061,441606.6767676768,14069,142.11111111111111,7136.71223959395,156773331,463,0.27886797276763864,0.21382289416846653
2024-07-08,unknown,87,0,25005712,287421.9770114943,15969,183.55172413793105,8155.5136839773,156773331,463,0.1595023327022375,0.1879049676025918
2024-07-09,non_official,305,187,103443194,339158.0131147541,44512,145.94098360655738,5409.01452358851,180299398,492,0.5737301130644928,0.6199186991869918
2024-07-09,official,103,40,50179534,487179.9417475728,16562,160.79611650485438,12354.001737033896,180299398,492,0.27831226591228,0.20934959349593496
2024-07-09,unknown,84,0,26676670,317579.40476190473,10276,122.33333333333333,7406.337547533437,180299398,492,0.14795762102322715,0.17073170731707318
2024-07-10,non_official,294,185,85914031,292224.59523809527,42094,143.1768707482993,5951.611296419447,159673261,517,0.538061479185297,0.5686653771760155
2024-07-10,official,95,40,38841461,408857.48421052634,12060,126.94736842105263,10877.733065822442,159673261,517,0.24325588866128312,0.18375241779497098
2024-07-10,unknown,128,0,34917769,272795.0703125,17596,137.46875,4173.53522189147,159673261,517,0.21868263215341985,0.24758220502901354
2024-07-11,non_official,333,200,106290116,319189.5375375375,49197,147.73873873873873,4802.25747217493,174631882,504,0.6086524109039837,0.6607142857142857
2024-07-11,official,78,37,35449463,454480.2948717949,10492,134.51282051282053,6968.546067050333,174631882,504,0.20299536713462207,0.15476190476190477
2024-07-11,unknown,93,0,32892303,353680.67741935485,12061,129.68817204301075,4420.387483971953,174631882,504,0.1883522219613942,0.18452380952380953
2024-07-12,non_official,316,204,110801946,350639.06962025317,40943,129.56645569620252,7997.942194244808,205229607,541,0.5398925994142746,0.5841035120147874
2024-07-12,official,107,44,45571082,425897.96261682245,14170,132.42990654205607,9822.036422883544,205229607,541,0.22204925822422883,0.1977818853974122
2024-07-12,unknown,118,0,48856579,414038.80508474575,15987,135.48305084745763,10840.117939140247,205229607,541,0.2380581423614966,0.21811460258780038
2024-07-13,non_official,291,176,83549830,287112.8178694158,39335,135.17182130584192,6738.226371633439,162575974,517,0.5139125292892294,0.562862669245648
2024-07-13,official,112,45,42516353,379610.29464285716,15415,137.63392857142858,7437.5692787025055,162575974,517,0.26151682781860497,0.21663442940038685
2024-07-13,unknown,114,0,36509791,320261.3245614035,16850,147.80701754385964,8472.900239800849,162575974,517,0.2245706428921656,0.2205029013539652
2024-07-14,non_official,258,154,98631222,382291.5581395349,38111,147.7170542635659,5969.4220890343395,230792629,456,0.4273586311112215,0.5657894736842105
2024-07-14,official,100,36,92800288,928002.88,15702,157.02,12529.6875692601,230792629,456,0.40209381210350525,0.21929824561403508
2024-07-14,unknown,98,0,39361119,401644.0714285714,17837,182.01020408163265,8120.735939177708,230792629,456,0.17054755678527325,0.2149122807017544
2024-07-15,non_official,301,171,98011304,325618.950166113,42089,139.83056478405317,4351.273657848332,183802947,498,0.5332411998813055,0.6044176706827309
2024-07-15,official,103,38,55090549,534859.6990291262,15756,152.97087378640776,6854.408608673509,183802947,498,0.2997261463930717,0.20682730923694778
2024-07-15,unknown,94,0,30701094,326607.3829787234,13755,146.32978723404256,6592.346097177111,183802947,498,0.1670326537256228,0.18875502008032127
2024-07-16,non_official,307,196,94108393,306541.996742671,44052,143.49185667752442,5725.98179340942,157373288,489,0.5979947054292976,0.6278118609406953
2024-07-16,official,109,45,44183931,405357.1651376147,15920,146.05504587155963,8332.446990531782,157373288,489,0.28075877146317235,0.2229038854805726
2024-07-16,unknown,73,0,19080964,261383.0684931507,11578,158.6027397260274,5946.060099692156,157373288,489,0.12124652310753017,0.1492842535787321
2024-07-17,non_official,306,188,99557341,325350.7875816993,45694,149.32679738562092,6428.618471103695,169964332,501,0.5857543157937396,0.6107784431137725
2024-07-17,official,96,42,38990163,406147.53125,12832,133.66666666666666,6313.395099470484,169964332,501,0.22940203124500264,0.19161676646706588
2024-07-17,unknown,99,0,31416828,317341.69696969696,12974,131.05050505050505,6953.205512526334,169964332,501,0.18484365296125777,0.19760479041916168
2024-07-18,non_official,326,206,99450307,305062.29141104297,45352,139.11656441717793,6137.88767983348,181900197,558,0.5467300675875574,0.5842293906810035
2024-07-18,official,119,49,45712554,384139.1092436975,13501,113.45378151260505,10205.065745982887,181900197,558,0.25130568715107,0.2132616487455197
2024-07-18,unknown,113,0,36737336,325109.16814159293,13047,115.46017699115045,10327.406903991823,181900197,558,0.20196424526137263,0.2025089605734767
2024-07-19,non_official,293,199,135522294,462533.4266211604,37072,126.52559726962457,9724.25388496306,370335279,537,0.36594486586842295,0.5456238361266295
2024-07-19,official,122,49,120692884,989285.9344262296,16760,137.37704918032787,17541.458723361004,370335279,537,0.32590166490727446,0.2271880819366853
2024-07-19,unknown,122,0,114120101,935410.6639344263,18018,147.68852459016392,14391.065088971929,370335279,537,0.30815346922430253,0.2271880819366853
2024-07-20,non_official,267,171,91735628,343579.1310861423,36788,137.78277153558054,6702.978302490565,213646068,480,0.4293813074060413,0.55625
2024-07-20,official,109,50,73197097,671533.0,17970,164.86238532110093,9417.312386374588,213646068,480,0.34260914645056795,0.22708333333333333
2024-07-20,unknown,104,0,48713343,468397.5288461539,17092,164.34615384615384,7697.736070425688,213646068,480,0.22800954614339075,0.21666666666666667
2024-07-21,non_official,280,161,90218380,322208.5,41922,149.72142857142856,5101.27125789378,183534245,493,0.4915615611680534,0.5679513184584178
2024-07-21,official,129,45,61000099,472868.98449612403,19415,150.50387596899225,9444.676674849214,183534245,493,0.3323635815212578,0.2616632860040568
2024-07-21,unknown,84,0,32315766,384711.5,10563,125.75,5494.1509886466,183534245,493,0.1760748573106888,0.17038539553752535
2024-07-22,non_official,268,180,135963386,507326.0671641791,38425,143.37686567164178,8022.015004758775,300294720,483,0.45276648886800275,0.5548654244306418
2024-07-22,official,118,46,104711849,887388.5508474576,18784,159.1864406779661,9045.656095588696,300294720,483,0.3486969367959583,0.2443064182194617
2024-07-22,unknown,97,0,59619485,614633.8659793815,14241,146.81443298969072,8132.448133416434,300294720,483,0.19853657433603894,0.20082815734989648
2024-07-23,non_official,269,167,109120173,405651.20074349444,36911,137.21561338289962,8864.194681230127,218788987,490,0.49874618689102485,0.5489795918367347
2024-07-23,official,139,52,75905318,546081.4244604317,22244,160.02877697841726,11235.843480304156,218788987,490,0.34693390668699425,0.2836734693877551
2024-07-23,unknown,82,0,33763496,411749.9512195122,12595,153.59756097560975,7857.376938226671,218788987,490,0.15431990642198093,0.1673469387755102
2024-07-24,non_official,268,177,103278873,385368.92910447763,34734,129.6044776119403,9645.409207893115,205593572,512,0.5023448544393208,0.5234375
2024-07-24,official,154,59,69201789,449362.2662337662,23628,153.42857142857142,8654.116928309748,205593572,512,0.3365951003565423,0.30078125
2024-07-24,unknown,90,0,33112910,367921.22222222225,13214,146.82222222222222,9490.06467055855,205593572,512,0.16106004520413703,0.17578125
2024-07-25,non_official,315,208,126838479,402661.8380952381,39069,124.02857142857142,9790.557295951532,228867002,544,0.554201688717013,0.5790441176470589
2024-07-25,official,131,54,63321234,483368.19847328245,19613,149.7175572519084,14171.211838602338,228867002,544,0.27667262404215004,0.24080882352941177
2024-07-25,unknown,98,0,38707289,394972.3367346939,13168,134.3673469387755,9065.993416840081,228867002,544,0.16912568724083693,0.1801470588235294
2024-07-26,non_official,300,192,164795375,549317.9166666666,39569,131.89666666666668,10025.863758412179,319310856,529,0.5160970004727932,0.5671077504725898
2024-07-26,official,123,46,74134943,602723.1138211382,17741,144.2357723577236,24479.172111688273,319310856,529,0.2321716960352892,0.23251417769376181
2024-07-26,unknown,106,0,80380538,758306.962264151,14290,134.81132075471697,17380.841427351374,319310856,529,0.2517313034919176,0.2003780718336484
2024-07-27,non_official,320,150,255032694,796977.16875,37082,115.88125,19847.50439621675,515220406,593,0.4949972691881307,0.5396290050590219
2024-07-27,official,132,45,148691426,1126450.196969697,14628,110.81818181818181,24384.584385891307,515220406,593,0.2885977035622304,0.22259696458684655
2024-07-27,unknown,141,0,111496286,790753.8014184397,19990,141.77304964539007,21662.882699280854,515220406,593,0.21640502724963886,0.23777403035413153
2024-07-28,non_official,286,110,282203985,986727.2202797203,37320,130.48951048951048,18365.72647681979,518222438,538,0.5445614938811275,0.5315985130111525
2024-07-28,official,129,45,124360107,964031.8372093023,16882,130.86821705426357,28530.987084588192,518222438,538,0.23997437756641482,0.23977695167286245
2024-07-28,unknown,123,0,111658346,907791.430894309,17648,143.47967479674796,17871.139521579527,518222438,538,0.2154641285524576,0.22862453531598512
2024-07-29,non_official,342,176,348493177,1018985.8976608188,42597,124.55263157894737,24417.958063810886,578797448,592,0.6020986758048041,0.5777027027027027
2024-07-29,official,126,46,153750273,1220240.261904762,16389,130.07142857142858,20954.502591430344,578797448,592,0.265637441096665,0.21283783783783783
2024-07-29,unknown,124,0,76553998,617370.9516129033,12214,98.5,20798.653941326273,578797448,592,0.13226388309853088,0.20945945945945946
2024-07-30,non_official,328,149,538993339,1643272.375,43150,131.5548780487805,30421.614969142298,935123434,577,0.576387372407566,0.5684575389948007
2024-07-30,official,123,52,217428199,1767708.9349593497,12698,103.23577235772358,41217.20189490315,935123434,577,0.2325128331667924,0.21317157712305027
2024-07-30,unknown,126,0,178701896,1418269.0158730159,15352,121.84126984126983,42694.795136427565,935123434,577,0.19109979442564157,0.21837088388214904
2024-07-31,non_official,262,129,504000597,1923666.4007633587,40050,152.86259541984734,31570.19232689738,945299017,490,0.5331652608711006,0.5346938775510204
2024-07-31,official,124,43,335781960,2707919.0322580645,17702,142.75806451612902,54775.944876880065,945299017,490,0.35521242904243916,0.2530612244897959
2024-07-31,unknown,104,0,105516460,1014581.3461538461,13948,134.1153846153846,27672.93216922829,945299017,490,0.11162231008646019,0.21224489795918366
2024-08-01,non_official,273,138,475050153,1740110.4505494505,37973,139.0952380952381,38659.0647171116,886302219,495,0.5359911583387337,0.5515151515151515
2024-08-01,official,119,41,270235408,2270885.781512605,20267,170.3109243697479,40978.2286113624,886302219,495,0.3049021002169013,0.2404040404040404
2024-08-01,unknown,103,0,141016658,1369093.7669902912,13760,133.59223300970874,28839.825449149925,886302219,495,0.15910674144436504,0.2080808080808081
2024-08-02,non_official,275,155,654453922,2379832.443636364,38168,138.79272727272726,46603.06410128797,1189261418,523,0.5503028283727607,0.5258126195028681
2024-08-02,official,121,45,336058366,2777341.867768595,15992,132.16528925619835,50377.24331103133,1189261418,523,0.2825773718995734,0.23135755258126195
2024-08-02,unknown,127,0,198749130,1564953.779527559,17490,137.71653543307087,25591.71846098883,1189261418,523,0.16711979972766594,0.24282982791587
2024-08-03,non_official,307,151,413595664,1347217.1465798046,36334,118.35179153094462,33329.08327450521,816103028,576,0.5067934437317148,0.5329861111111112
2024-08-03,official,123,40,221546429,1801190.4796747968,16892,137.33333333333334,43761.82597610344,816103028,576,0.27146870113071064,0.21354166666666666
2024-08-03,unknown,146,0,180960935,1239458.4589041097,18374,125.84931506849315,20536.93954843183,816103028,576,0.2217378551375746,0.2534722222222222
2024-08-04,non_official,316,138,641999709,2031644.6487341772,37932,120.0379746835443,40159.89664718698,1119267657,565,0.5735890829908972,0.5592920353982301
2024-08-04,official,117,41,274267452,2344166.2564102565,17572,150.18803418803418,42476.67434863028,1119267657,565,0.2450418809877216,0.20707964601769913
2024-08-04,unknown,132,0,203000496,1537882.5454545454,15846,120.04545454545455,40285.634452621474,1119267657,565,0.18136903602138127,0.2336283185840708
2024-08-05,non_official,332,157,502825262,1514533.9216867469,42814,128.9578313253012,28866.889340156296,898505700,606,0.5596238977671483,0.5478547854785478
2024-08-05,official,119,40,183632902,1543133.6302521008,13039,109.57142857142857,42695.060957971895,898505700,606,0.20437588988027566,0.19636963696369636
2024-08-05,unknown,155,0,212047536,1368048.6193548387,15697,101.27096774193548,30044.95234234014,898505700,606,0.23600021235257607,0.25577557755775576
2024-08-06,non_official,345,167,322013617,933372.8028985508,37322,108.17971014492754,25010.074688734,705673404,630,0.45632103346210284,0.5476190476190477
2024-08-06,official,141,51,281349954,1995389.744680851,18163,128.81560283687944,52228.831690797844,705673404,630,0.3986971202332574,0.22380952380952382
2024-08-06,unknown,144,0,102309833,710484.9513888889,15815,109.82638888888889,26657.24489601013,705673404,630,0.1449818463046398,0.22857142857142856
2024-08-07,non_official,336,163,289206484,860733.5833333334,38747,115.31845238095238,21620.20212753066,516808542,583,0.559600820220189,0.5763293310463122
2024-08-07,official,124,46,120752158,973807.7258064516,16682,134.53225806451613,24240.59404299658,516808542,583,0.23364969459038082,0.21269296740994853
2024-08-07,unknown,123,0,106849900,868698.3739837399,15871,129.03252032520325,24370.526774460548,516808542,583,0.20674948518943018,0.2109777015437393
2024-08-08,non_official,326,147,299851535,919789.9846625767,43598,133.7361963190184,25841.66102904758,585478255,595,0.5121480301604028,0.5478991596638656
2024-08-08,official,125,39,149151433,1193211.464,13436,107.488,29853.43464574199,585478255,595,0.25475144760073115,0.21008403361344538
2024-08-08,unknown,144,0,136475287,947745.0486111111,14166,98.375,28489.784332375835,585478255,595,0.23310052223886607,0.24201680672268908
2024-08-09,non_official,300,155,313315651,1044385.5033333333,33533,111.77666666666667,24152.518598781502,691155464,611,0.4533215279623399,0.4909983633387889
2024-08-09,official,135,48,196984820,1459146.8148148148,15533,115.05925925925926,52115.77169671568,691155464,611,0.28500797615050033,0.220949263502455
2024-08-09,unknown,176,0,180854993,1027585.1875,22284,126.61363636363636,28275.77344535752,691155464,611,0.2616704958871598,0.28805237315875615
2024-08-10,non_official,352,167,431436389,1225671.5596590908,40444,114.89772727272727,27317.784138108396,864858662,642,0.49885190257827355,0.5482866043613707
2024-08-10,official,135,43,244954394,1814476.9925925925,13235,98.03703703703704,51122.61082401041,864858662,642,0.28323054940970227,0.2102803738317757
2024-08-10,unknown,155,0,188467879,1215921.8,18171,117.23225806451613,26276.02602450227,864858662,642,0.21791754801202418,0.24143302180685358
2024-08-11,non_official,318,135,314051697,987583.9528301887,38591,121.35534591194968,25670.121176603498,622283973,593,0.5046758564035844,0.5362563237774031
2024-08-11,official,119,40,187493149,1575572.6806722688,16409,137.890756302521,39352.09717068105,622283973,593,0.3012983736285299,0.20067453625632378
2024-08-11,unknown,156,0,120739127,773968.7628205129,16650,106.73076923076923,30307.09968356054,622283973,593,0.1940257699678857,0.2630691399662732
2024-08-12,non_official,252,130,162115736,643316.4126984127,35062,139.13492063492063,10228.47183717735,354875964,528,0.45682365796968993,0.4772727272727273
2024-08-12,official,130,46,129996766,999975.1230769231,19182,147.55384615384617,14046.98914792134,354875964,528,0.36631606303998654,0.24621212121212122
2024-08-12,unknown,146,0,62763462,429886.72602739726,16556,113.3972602739726,14716.31405754519,354875964,528,0.1768602789903235,0.2765151515151515
2024-08-13,non_official,274,163,167216912,610280.700729927,37244,135.92700729927006,15212.964226066108,326980538,510,0.511397140095231,0.5372549019607843
2024-08-13,official,136,51,102368546,752709.8970588235,22276,163.7941176470588,21644.57643227694,326980538,510,0.3130722905593849,0.26666666666666666
2024-08-13,unknown,100,0,57395080,573950.8,11680,116.8,14912.714985005081,326980538,510,0.1755305693453841,0.19607843137254902
2024-08-14,non_official,247,166,121069536,490160.06477732793,33561,135.8744939271255,11131.752670979366,262479978,494,0.46125246170205025,0.5
2024-08-14,official,118,48,80850724,685175.6271186441,20059,169.9915254237288,13131.369884023474,262479978,494,0.3080262525776347,0.2388663967611336
2024-08-14,unknown,129,0,60559718,469455.1782945736,17280,133.95348837209303,20493.617279112033,262479978,494,0.23072128572031503,0.2611336032388664
2024-08-15,non_official,237,162,123925297,522891.54852320673,32460,136.9620253164557,15585.330702022555,274288233,472,0.4518068297884292,0.5021186440677966
2024-08-15,official,142,57,98810948,695851.7464788732,23844,167.91549295774647,13393.46368803938,274288233,472,0.3602449398549299,0.3008474576271186
2024-08-15,unknown,93,0,51551988,554322.4516129033,14796,159.09677419354838,9629.051026192215,274288233,472,0.18794823035664093,0.19703389830508475
2024-08-16,non_official,255,172,132768780,520661.8823529412,31727,124.41960784313726,11854.207834275854,286175769,527,0.46394137583325584,0.4838709677419355
